# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 6.909087427511052,14.130812256741573,4.266494625443443,156.3516133013545,-1.2244787691486487,3.000000000000153,0.5787823760898326,-63.627467466235416,-40.576491914820835,-38.71607426129106
 6.9148871334011295,14.137259620874836,4.2636397385583,156.11628158219742,-1.207079651478415,3.000000000000153,0.6083093593322639,-63.85200931016931,-42.04172057241489,-37.86136481057182
 6.920694822681294,14.143611334452967,4.260794769298199,155.87211633230933,-1.1896565836379225,2.9999999999998854,0.6398033484833365,-64.07189635271206,-43.581344773785766,-37.00506146059695
 6.926510176309817,14.149866420973193,4.257959794208714,155.6186754008432,-1.1722105227523545,2.999999999999809,0.6734303511059265,-64.28709387115066,-45.200538318470244,-36.147220932807244
 6.93233286493484,14.156023903932743,4.255134889835424,155.35548674053132,-1.1547424568772857,2.999999999999962,0.7093731287153703,-64.49756788330231,-46.90491251449085,-35.287895444649706
 6.938162548654599,14.162082806828842,4.252320132723904,155.08204593566884,-1.1372534057180064,3.0000000000002287,0.7478331541346513,-64.70328515288055,-48.70055927654628,-34.427132351240324
 6.943998876810349,14.168042153158718,4.249515599419733,154.79781349036236,-1.1197444212507568,2.999999999999886,0.7890328267445917,-64.90421319474383,-50.59409896871545,-33.564973758770634
 6.949841487821776,14.173900966419595,4.2467213664684875,154.50221185061454,-1.102216588216477,2.999999999999962,0.8332179813334576,-65.10032028002507,-52.59273340989832,-32.70145610811167
 6.955690009076756,14.179658270108707,4.243937510415745,154.19462213140926,-1.0846710244515383,2.9999999999998104,0.8806607358938757,-65.29157544114216,-54.70430480051043,-31.83660972740926
 6.961544056889688,14.185313087723275,4.241164107807082,153.8743805155339,-1.067108881012744,2.9999999999998863,0.9316627239407651,-65.47794847668806,-56.937360989019226,-30.970458351935328
